SID,ISO_TIME,GEN_LON,GEN_LAT,LON,LAT,PRES,WIND,LANDFRAC
1984092606_agu,1984-09-30 06:00:00,-76.25,23.75,-73.75,35.0,100350.0,19.85,0.0
1984100818_agv,1984-10-20 00:00:00,-71.25,23.75,-51.25,41.25,99601.0,15.29,0.0
1984110700_agw,1984-11-13 18:00:00,-66.25,17.5,-47.5,42.5,99153.0,25.27,0.0
1985071512_agy,1985-07-21 06:00:00,-63.75,28.75,-33.75,52.5,99649.0,17.17,0.0
1985081212_aha,1985-08-16 18:00:00,-66.25,35.0,-25.0,42.5,100090.0,20.43,0.0
1985091606_ahd,1985-09-19 12:00:00,-68.75,25.0,-45.0,32.5,100304.0,20.67,0.0
1985091700_ahe,1985-09-28 12:00:00,-26.25,13.75,-63.75,50.0,99187.0,17.35,0.0
1985092206_ahf,1985-09-24 18:00:00,-75.0,31.25,-72.5,40.0,101061.0,10.05,0.0
1985100806_ahg,1985-10-13 06:00:00,-71.25,23.75,-78.75,31.25,101500.0,9.79,0.0
1985111618_ahi,1985-11-23 06:00:00,-65.0,21.25,-73.75,33.75,100385.0,18.28,0.0
1986081506_ahj,1986-08-20 00:00:00,-80.0,32.5,-63.75,41.25,100209.0,19.28,0.0
1986083106_ahk,1986-09-03 06:00:00,-38.75,12.5,-53.75,22.5,101327.0,11.13,0.0
1986091112_ahl,1986-09-19 18:00:00,-52.5,23.75,-38.75,52.5,99675.0,25.99,0.0
1986111906_ahm,1986-11-22 00:00:00,-62.5,23.75,-57.5,32.5,100308.0,20.94,0.0
1987081206_ahn,1987-08-25 12:00:00,-72.5,31.25,-16.25,43.75,101162.0,18.25,0.0
1987081812_aho,1987-08-26 18:00:00,-23.75,13.75,-48.75,37.5,101105.0,18.69,0.0
1987090606_ahp,1987-09-11 06:00:00,-35.0,17.5,-20.0,46.25,99043.0,22.17,0.0
1987091000_ahq,1987-09-20 12:00:00,-23.75,10.0,-52.5,32.5,100946.0,12.18,0.0
1987092200_ahr,1987-09-26 00:00:00,-65.0,13.75,-58.75,36.25,99897.0,21.47,0.0
1987101006_ahs,1987-10-13 06:00:00,-81.25,15.0,-78.75,27.5,99691.0,20.29,0.0
1988092000_ahv,1988-10-03 00:00:00,-32.5,13.75,-10.0,67.5,98151.0,21.49,0.0
1988111906_ahw,1988-11-23 18:00:00,-80.0,15.0,-80.0,28.75,100067.0,15.79,0.0
1989080306_ahy,1989-08-08 18:00:00,-61.25,18.75,-53.75,48.75,99902.0,16.45,0.0
1989081818_ahz,1989-08-21 18:00:00,-27.5,16.25,-42.5,23.75,101074.0,12.28,0.0
1989082300_aia,1989-08-27 18:00:00,-46.25,30.0,-25.0,55.0,100812.0,13.99,0.0
1989083018_aib,1989-09-13 18:00:00,-22.5,11.25,-48.75,46.25,100025.0,15.38,0.0
1990082506_aie,1990-09-03 06:00:00,-50.0,13.75,-45.0,48.75,99693.0,20.2,0.0
1990082506_aif,1990-08-29 06:00:00,-36.25,12.5,-46.25,23.75,101188.0,13.07,0.0
1990090506_aig,1990-09-17 12:00:00,-31.25,10.0,-40.0,51.25,100463.0,16.92,0.0
1990100406_aih,1990-10-08 18:00:00,-60.0,16.25,-70.0,21.25,100382.0,16.42,0.0
1990100812_aii,1990-10-11 00:00:00,-46.25,33.75,-56.25,31.25,100490.0,18.41,0.0
1991102712_aik,1991-10-30 00:00:00,-67.5,30.0,-56.25,35.0,98811.0,23.23,0.0
1992092200_aim,1992-09-28 18:00:00,-33.75,31.25,-16.25,47.5,98997.0,17.92,0.0
1992092706_ain,1992-10-01 00:00:00,-43.75,13.75,-43.75,25.0,101093.0,12.68,0.0
1992092800_aio,1992-10-01 12:00:00,-42.5,33.75,-21.25,38.75,100898.0,11.42,0.0
1992092812_aip,1992-10-03 18:00:00,-78.75,28.75,-62.5,28.75,100679.0,12.84,0.0
1993082418_aiq,1993-09-07 06:00:00,-60.0,27.5,-45.0,38.75,101688.0,9.94,0.0
1994081618_air,1994-08-20 18:00:00,-40.0,11.25,-60.0,25.0,101343.0,18.65,0.0
1994110300_ais,1994-11-07 18:00:00,-50.0,23.75,-53.75,35.0,100245.0,15.84,0.0
1995071406_aiu,1995-07-20 18:00:00,-65.0,21.25,-48.75,45.0,100079.0,23.02,0.0
1995080800_aix,1995-08-24 00:00:00,-31.25,13.75,-27.5,60.0,98167.0,18.82,0.0
1995082100_aiy,1995-09-01 00:00:00,-38.75,11.25,-37.5,40.0,100695.0,18.51,0.0
1995082306_aiz,1995-09-04 18:00:00,-52.5,13.75,-41.25,46.25,100217.0,20.83,0.0
1995083106_aja,1995-09-13 18:00:00,-38.75,13.75,-37.5,62.5,99634.0,16.65,0.0
1995091312_ajb,1995-09-26 18:00:00,-55.0,12.5,-53.75,32.5,100818.0,12.63,0.0
1995092706_ajc,1995-10-06 18:00:00,-40.0,11.25,-35.0,32.5,99930.0,14.59,0.0
1995100812_aje,1995-10-19 12:00:00,-82.5,15.0,-95.0,22.5,100902.0,11.88,0.0
1995102800_ajf,1995-11-05 00:00:00,-57.5,27.5,-35.0,52.5,98906.0,17.68,0.0
1996070718_ajg,1996-07-15 06:00:00,-58.75,16.25,-48.75,50.0,99821.0,21.77,0.0
1996072700_ajh,1996-08-06 18:00:00,-77.5,12.5,-132.5,22.5,101036.0,12.11,0.0
1996082006_ajj,1996-09-06 00:00:00,-22.5,12.5,-46.25,45.0,99389.0,20.91,0.0
1996082606_ajl,1996-08-28 18:00:00,-23.75,12.5,-33.75,11.25,100958.0,12.51,0.0
1996090406_ajm,1996-09-16 06:00:00,-46.25,13.75,-48.75,45.0,99914.0,17.93,0.0
1996092506_ajn,1996-10-02 06:00:00,-28.75,10.0,-40.0,40.0,101173.0,17.53,0.0
1996100506_ajo,1996-10-09 00:00:00,-96.25,23.75,-73.75,38.75,98526.0,19.25,0.0
1997071600_ajq,1997-07-18 18:00:00,-65.0,37.5,-45.0,35.0,101516.0,11.77,0.0
1997090312_ajr,1997-09-19 18:00:00,-46.25,11.25,-16.25,48.75,100875.0,13.1,0.0
1997100518_ajs,1997-10-08 06:00:00,-63.75,26.25,-53.75,28.75,100108.0,14.13,0.0
1998082006_ajt,1998-08-30 18:00:00,-55.0,15.0,-50.0,43.75,99791.0,19.76,0.0
1998082900_aju,1998-09-06 18:00:00,-67.5,23.75,-16.25,53.75,96845.0,24.23,0.0
1998083012_ajv,1998-09-05 00:00:00,-90.0,20.0,-72.5,37.5,100315.0,17.82,0.0
1998092200_ajy,1998-10-04 00:00:00,-21.25,11.25,-10.0,38.75,100406.0,17.9,0.0
1998092300_ajz,1998-09-27 06:00:00,-37.5,26.25,-22.5,41.25,99800.0,16.5,0.0
1998092406_aka,1998-09-29 00:00:00,-58.75,33.75,-37.5,35.0,100810.0,16.1,0.0
1998100512_akb,1998-10-08 18:00:00,-47.5,15.0,-38.75,28.75,100432.0,19.25,0.0
1998102400_akc,1998-10-31 06:00:00,-78.75,13.75,-87.5,16.25,100401.0,12.92,0.0
1998110312_akd,1998-11-06 06:00:00,-92.5,20.0,-71.25,32.5,99049.0,20.58,0.0
1999081906_ake,1999-09-02 06:00:00,-20.0,13.75,-43.75,41.25,99169.0,20.41,0.0
1999091100_akh,1999-09-23 18:00:00,-21.25,12.5,-50.0,48.75,98096.0,28.32,0.0
1999101306_aki,1999-10-19 00:00:00,-83.75,17.5,-62.5,41.25,98532.0,28.2,0.0
1999101912_akj,1999-10-25 06:00:00,-58.75,13.75,-56.25,37.5,99792.0,19.86,0.0
1999111300_akk,1999-11-22 00:00:00,-82.5,18.75,-56.25,18.75,100147.0,13.44,0.0
2000080500_akl,2000-08-23 12:00:00,-26.25,12.5,-36.25,53.75,100226.0,21.67,0.0
2000092112_akm,2000-10-04 12:00:00,-23.75,11.25,-15.0,60.0,97990.0,24.85,0.0
2000092906_akn,2000-10-05 12:00:00,-83.75,16.25,-96.25,22.5,100484.0,13.44,0.0
2000101918_ako,2000-10-23 00:00:00,-60.0,27.5,-41.25,43.75,100233.0,20.11,0.0
2001061406_akp,2001-06-18 06:00:00,-77.5,35.0,-68.75,42.5,100867.0,11.32,0.0
2001090818_akq,2001-09-17 12:00:00,-60.0,27.5,-30.0,67.5,100062.0,13.71,0.0
2001090912_akr,2001-09-19 06:00:00,-41.25,15.0,-31.25,33.75,100408.0,13.12,0.0
2001091218_aks,2001-09-19 18:00:00,-85.0,25.0,-51.25,46.25,99075.0,23.94,0.0
2001092212_akt,2001-09-27 12:00:00,-67.5,27.5,-48.75,42.5,100457.0,14.95,0.0
2001101206_aku,2001-10-15 12:00:00,-66.25,31.25,-65.0,43.75,100458.0,16.13,0.0
2001103112_akv,2001-11-06 18:00:00,-82.5,15.0,-66.25,28.75,99288.0,22.92,0.0
2001112412_akw,2001-11-30 00:00:00,-48.75,30.0,-63.75,26.25,100505.0,18.06,0.0
2002092100_aky,2002-10-09 18:00:00,-52.5,30.0,-75.0,28.75,101149.0,12.42,0.0
2003082800_alb,2003-09-10 12:00:00,-32.5,13.75,-42.5,60.0,98515.0,19.96,0.0
2003092418_ald,2003-09-29 12:00:00,-62.5,27.5,-63.75,50.0,99828.0,24.27,0.0
2003092600_ale,2003-09-29 18:00:00,-38.75,13.75,-37.5,28.75,100620.0,16.3,0.0
2003100106_alf,2003-10-10 00:00:00,-38.75,32.5,-6.25,61.25,98039.0,22.69,0.0
2003101400_alg,2003-10-20 06:00:00,-40.0,10.0,-48.75,17.5,100790.0,10.91,0.0
2003120506_alh,2003-12-08 12:00:00,-75.0,13.75,-61.25,25.0,100575.0,17.71,0.0
2004080112_ali,2004-08-06 00:00:00,-78.75,32.5,-51.25,45.0,99736.0,19.11,0.0
2004081306_alj,2004-08-17 12:00:00,-21.25,12.5,-40.0,22.5,101343.0,11.99,0.0
2004082906_all,2004-09-01 06:00:00,-78.75,31.25,-63.75,42.5,100659.0,14.23,0.0
2004091612_aln,2004-09-25 18:00:00,-31.25,11.25,-31.25,56.25,98886.0,17.99,0.0
2004091906_alo,2004-09-29 12:00:00,-72.5,22.5,-71.25,40.0,100000.0,16.93,0.0
2004092906_alp,2004-10-01 12:00:00,-46.25,27.5,-47.5,36.25,101154.0,14.19,0.0
2005071312_als,2005-07-20 12:00:00,-57.5,11.25,-97.5,25.0,99864.0,22.02,0.0
2005080300_alt,2005-08-11 06:00:00,-68.75,28.75,-31.25,43.75,100921.0,14.91,0.0
2005081218_alu,2005-08-17 18:00:00,-67.5,28.75,-57.5,37.5,100367.0,14.53,0.0
2005083106_alw,2005-09-13 12:00:00,-52.5,27.5,-13.75,63.75,98237.0,21.11,0.0
2005090112_alx,2005-09-04 12:00:00,-45.0,18.75,-56.25,28.75,101023.0,13.11,0.0
2005090506_aly,2005-09-10 18:00:00,-67.5,27.5,-43.75,35.0,100074.0,16.88,0.0
2005090612_alz,2005-09-17 18:00:00,-78.75,26.25,-67.5,41.25,100296.0,19.71,0.0
2005101606_amb,2005-10-26 00:00:00,-78.75,17.5,-60.0,42.5,98352.0,26.7,0.0
2005112906_amc,2005-12-07 18:00:00,-48.75,31.25,-37.5,28.75,100535.0,13.38,0.0
2006083006_amd,2006-09-02 06:00:00,-80.0,25.0,-76.25,37.5,100624.0,19.75,0.0
2006090406_ame,2006-09-15 06:00:00,-41.25,15.0,-35.0,50.0,98421.0,19.85,0.0
2006091212_amf,2006-09-20 06:00:00,-58.75,22.5,-26.25,37.5,99933.0,19.08,0.0
2006091218_amg,2006-09-28 00:00:00,-23.75,12.5,-11.25,58.75,97985.0,21.25,0.0
2006093000_amh,2006-10-02 06:00:00,-57.5,30.0,-58.75,40.0,100680.0,16.87,0.0
2007102712_amj,2007-11-05 06:00:00,-70.0,15.0,-57.5,57.5,96542.0,24.29,0.0
2008071000_amk,2008-07-21 00:00:00,-58.75,25.0,-31.25,55.0,99367.0,20.07,0.0
2008082800_amn,2008-09-08 00:00:00,-58.75,18.75,-58.75,46.25,99670.0,14.75,0.0
2008090306_amq,2008-09-07 12:00:00,-27.5,13.75,-41.25,17.5,101263.0,10.24,0.0
2008092506_amr,2008-09-29 12:00:00,-68.75,21.25,-63.75,47.5,100012.0,17.06,0.0
2008092718_ams,2008-10-03 12:00:00,-38.75,37.5,-40.0,57.5,99456.0,25.01,0.0
2008101312_amt,2008-10-17 06:00:00,-70.0,15.0,-57.5,25.0,100738.0,14.47,0.0
