SID,ISO_TIME,GEN_LON,GEN_LAT,LON,LAT,PRES,WIND,LANDFRAC
1997102106_aps,1997-10-29 12:00:00,-56.5,38.25,8.0,38.0,100439.0,20.19,0.0
1998040200_aem,1998-04-05 18:00:00,-57.5,23.0,-40.25,35.25,100547.0,14.82,0.0
1998040200_apt,1998-04-05 18:00:00,-57.5,23.0,-40.25,35.25,100547.0,14.82,0.0
1998072818_aen,1998-07-31 06:00:00,-34.0,13.25,-48.75,14.5,100927.0,14.25,0.0
1998072818_apu,1998-07-31 06:00:00,-34.0,13.25,-48.75,14.5,100927.0,14.25,0.0
1998082012_aeo,1998-08-30 06:00:00,-57.25,17.0,-58.0,44.0,98846.0,23.35,0.0
1998082012_apv,1998-08-30 06:00:00,-57.25,17.0,-58.0,44.0,98846.0,23.35,0.0
1998082706_aep,1998-09-06 18:00:00,-56.75,20.25,-16.25,53.25,96766.0,21.61,0.0
1998082706_apw,1998-09-06 18:00:00,-56.75,20.25,-16.25,53.25,96766.0,21.61,0.0
1998083006_aeq,1998-09-05 00:00:00,-91.25,19.5,-72.0,37.5,100358.0,17.65,0.0
1998083006_apx,1998-09-05 00:00:00,-91.25,19.5,-72.0,37.5,100358.0,17.65,0.0
1998091912_aes,1998-09-27 12:00:00,-28.75,12.75,-19.25,41.25,99735.0,17.23,0.0
1998091912_apz,1998-09-27 12:00:00,-28.75,12.75,-19.25,41.25,99735.0,17.23,0.0
1998092018_aet,1998-10-02 12:00:00,-16.25,8.5,-18.75,38.75,100646.0,13.21,0.0
1998092018_aqa,1998-10-02 12:00:00,-16.25,8.5,-18.75,38.75,100646.0,13.21,0.0
1998092212_aeu,1998-09-29 00:00:00,-56.25,36.5,-38.5,34.75,100038.0,21.08,0.0
1998092212_aqb,1998-09-29 00:00:00,-56.25,36.5,-38.5,34.75,100038.0,21.08,0.0
1998110312_aew,1998-11-06 06:00:00,-92.25,19.5,-72.0,31.75,98676.0,21.85,0.0
1998110312_aqd,1998-11-06 06:00:00,-92.25,19.5,-72.0,31.75,98676.0,21.85,0.0
1999031006_aex,1999-03-14 06:00:00,-14.75,41.5,-11.5,33.75,100489.0,14.38,0.0
1999031006_aqe,1999-03-14 06:00:00,-14.75,41.5,-11.5,33.75,100489.0,14.38,0.0
1999081818_aey,1999-09-02 12:00:00,-17.75,13.25,-44.0,40.75,99385.0,20.12,0.0
1999081818_aqf,1999-09-02 12:00:00,-17.75,13.25,-44.0,40.75,99385.0,20.12,0.0
1999090812_afb,1999-09-18 12:00:00,-49.25,15.5,-63.25,46.75,99265.0,18.23,0.0
1999090812_aqi,1999-09-18 12:00:00,-49.25,15.5,-63.25,46.75,99265.0,18.23,0.0
1999091900_afd,1999-09-22 00:00:00,-88.0,23.75,-78.5,28.0,99917.0,14.35,0.0
1999091900_aqk,1999-09-22 00:00:00,-88.0,23.75,-78.5,28.0,99917.0,14.35,0.0
1999101300_afe,1999-10-22 18:00:00,-83.25,16.75,-14.5,49.5,97048.0,18.08,0.0
1999101300_aql,1999-10-22 18:00:00,-83.25,16.75,-14.5,49.5,97048.0,18.08,0.0
1999101812_aff,1999-10-25 18:00:00,-54.25,12.0,-47.5,45.0,98842.0,25.85,0.0
1999101812_aqm,1999-10-25 18:00:00,-54.25,12.0,-47.5,45.0,98842.0,25.85,0.0
1999111300_afg,1999-11-21 12:00:00,-82.25,17.25,-57.0,17.75,99681.0,17.31,0.0
1999111300_aqn,1999-11-21 12:00:00,-82.25,17.25,-57.0,17.75,99681.0,17.31,0.0
2000080618_afh,2000-08-23 18:00:00,-37.0,14.25,-33.0,56.0,99861.0,18.54,0.0
2000080618_aqo,2000-08-23 18:00:00,-37.0,14.25,-33.0,56.0,99861.0,18.54,0.0
2000091018_afi,2000-09-17 18:00:00,-70.75,30.5,-52.5,44.0,100253.0,16.69,0.0
2000091018_aqp,2000-09-17 18:00:00,-70.75,30.5,-52.5,44.0,100253.0,16.69,0.0
2000092206_afk,2000-10-05 12:00:00,-26.5,13.0,-5.5,65.5,99540.0,15.02,0.0
2000092206_aqr,2000-10-05 12:00:00,-26.5,13.0,-5.5,65.5,99540.0,15.02,0.0
2000092518_afl,2000-09-30 12:00:00,-29.25,10.75,-55.0,10.75,100883.0,17.79,0.0
2000092518_aqs,2000-09-30 12:00:00,-29.25,10.75,-55.0,10.75,100883.0,17.79,0.0
