SID,ISO_TIME,LAT,LON,WIND,PRES,GEN_LAT,GEN_LON,LANDFRAC
1952270N12337,1952-09-30 12:00:00,24.0,-27.0,25.0,,12.4,-22.7,0.0
1952270N12337,1952-09-30 12:00:00,24.0,-27.0,25.0,,12.4,-22.7,0.0
1952281N15309,1952-10-11 12:00:00,14.5,-53.0,30.0,1001.0,15.2,-51.0,0.0
1952281N15309,1952-10-11 12:00:00,14.5,-53.0,30.0,1001.0,15.2,-51.0,0.0
1952295N11282,1952-10-28 12:00:00,31.4,-70.4,25.0,994.0,11.4,-77.7,0.0
1952295N11282,1952-10-28 12:00:00,31.4,-70.4,25.0,994.0,11.4,-77.7,0.0
1952330N23300,1952-11-30 18:00:00,27.0,-56.3,30.0,992.0,22.5,-60.0,0.0
1952330N23300,1952-11-30 18:00:00,27.0,-56.3,30.0,992.0,22.5,-60.0,0.0
1953193N26279,1953-07-16 00:00:00,41.4,-68.6,45.0,,26.1,-81.3,0.0
1953193N26279,1953-07-16 00:00:00,41.4,-68.6,45.0,,26.1,-81.3,0.0
1953240N14340,1953-09-09 12:00:00,61.8,-52.0,45.0,962.0,14.0,-20.5,0.0
1953240N14340,1953-09-09 12:00:00,61.8,-52.0,45.0,962.0,14.0,-20.5,0.0
1953251N18295,1953-09-16 12:00:00,42.0,-23.8,30.0,994.0,18.3,-65.1,0.0
1953251N18295,1953-09-16 12:00:00,42.0,-23.8,30.0,994.0,18.3,-65.1,0.0
1953258N19296,1953-09-21 18:00:00,54.6,-4.0,60.0,962.0,18.9,-64.0,0.0
1953258N19296,1953-09-21 18:00:00,54.6,-4.0,60.0,962.0,18.9,-64.0,0.0
1953275N13325,1953-10-12 06:00:00,34.5,-58.0,55.0,997.0,13.1,-35.5,0.0
1953275N13325,1953-10-12 06:00:00,34.5,-58.0,55.0,997.0,13.1,-35.5,0.0
1953277N23279,1953-10-08 06:00:00,51.2,-43.6,55.0,,22.7,-81.3,0.0
1953277N23279,1953-10-08 06:00:00,51.2,-43.6,55.0,,22.7,-81.3,0.0
1953280N21274,1953-10-16 12:00:00,62.5,-28.1,45.0,989.0,20.5,-86.4,0.0
1953280N21274,1953-10-16 12:00:00,62.5,-28.1,45.0,989.0,20.5,-86.4,0.0
1953327N22305,1953-11-26 18:00:00,33.4,-57.1,25.0,999.0,22.1,-55.3,0.0
1953327N22305,1953-11-26 18:00:00,33.4,-57.1,25.0,999.0,22.1,-55.3,0.0
1953342N18308,1953-12-09 18:00:00,21.0,-61.7,30.0,,18.0,-52.5,0.0
1953342N18308,1953-12-09 18:00:00,21.0,-61.7,30.0,,18.0,-52.5,0.0
1954149N31280,1954-05-31 18:00:00,48.0,-47.0,35.0,1005.0,30.7,-80.0,0.0
1954149N31280,1954-05-31 18:00:00,48.0,-47.0,35.0,1005.0,30.7,-80.0,0.0
1954192N32279,1954-07-14 00:00:00,38.6,-70.0,35.0,,31.8,-81.0,0.0
1954192N32279,1954-07-14 00:00:00,38.6,-70.0,35.0,,31.8,-81.0,0.0
1954244N21291,1954-09-04 18:00:00,48.5,-23.5,40.0,994.0,20.5,-68.6,0.0
1954244N21291,1954-09-04 18:00:00,48.5,-23.5,40.0,994.0,20.5,-68.6,0.0
1954248N20295,1954-09-14 06:00:00,59.0,-48.9,50.0,950.0,19.8,-65.3,0.0
1954248N20295,1954-09-14 06:00:00,59.0,-48.9,50.0,950.0,19.8,-65.3,0.0
1954249N34316,1954-09-08 00:00:00,47.0,-30.5,30.0,1004.0,34.0,-44.2,0.0
1954249N34316,1954-09-08 00:00:00,47.0,-30.5,30.0,1004.0,34.0,-44.2,0.0
1954259N26271,1954-09-18 00:00:00,25.0,-95.5,25.0,1004.0,25.5,-89.0,0.0
1954259N26271,1954-09-18 00:00:00,25.0,-95.5,25.0,1004.0,25.5,-89.0,0.0
1954268N29304,1954-10-07 00:00:00,54.2,-29.0,60.0,,29.2,-56.5,0.0
1954268N29304,1954-10-07 00:00:00,54.2,-29.0,60.0,,29.2,-56.5,0.0
1954321N24317,1954-11-21 18:00:00,25.2,-57.2,25.0,1005.0,23.7,-43.5,0.0
1954321N24317,1954-11-21 18:00:00,25.2,-57.2,25.0,1005.0,23.7,-43.5,0.0
1954364N22309,1955-01-06 00:00:00,13.0,-65.0,25.0,1000.0,22.1,-50.9,0.0
1954364N22309,1955-01-06 00:00:00,13.0,-65.0,25.0,1000.0,22.1,-50.9,0.0
1955219N16319,1955-08-23 18:00:00,65.0,-29.0,35.0,998.0,15.7,-41.2,0.0
1955219N16319,1955-08-23 18:00:00,65.0,-29.0,35.0,998.0,15.7,-41.2,0.0
1955234N11318,1955-09-05 06:00:00,40.5,-55.0,25.0,967.0,11.4,-42.0,0.0
1955234N11318,1955-09-05 06:00:00,40.5,-55.0,25.0,967.0,11.4,-42.0,0.0
1955245N19329,1955-09-09 18:00:00,48.0,-32.0,60.0,976.0,19.0,-31.1,0.0
1955245N19329,1955-09-09 18:00:00,48.0,-32.0,60.0,976.0,19.0,-31.1,0.0
1955253N14319,1955-09-27 00:00:00,73.0,-15.0,30.0,976.0,13.6,-41.4,0.0
1955253N14319,1955-09-27 00:00:00,73.0,-15.0,30.0,976.0,13.6,-41.4,0.0
1955267N20315,1955-09-28 18:00:00,53.5,-30.0,35.0,,20.0,-45.5,0.0
1955267N20315,1955-09-28 18:00:00,53.5,-30.0,35.0,,20.0,-45.5,0.0
1955283N29318,1955-10-14 12:00:00,40.0,-36.0,50.0,,28.8,-42.2,0.0
1955283N29318,1955-10-14 12:00:00,40.0,-36.0,50.0,,28.8,-42.2,0.0
1955288N13281,1955-10-19 06:00:00,32.0,-63.3,40.0,999.0,12.5,-79.3,0.0
1955288N13281,1955-10-19 06:00:00,32.0,-63.3,40.0,999.0,12.5,-79.3,0.0
1956159N34285,1956-06-10 12:00:00,37.0,-66.4,30.0,1002.0,34.0,-75.1,0.0
1956159N34285,1956-06-10 12:00:00,37.0,-66.4,30.0,1002.0,34.0,-75.1,0.0
1956222N13313,1956-08-21 12:00:00,42.0,-30.0,25.0,954.0,13.5,-47.2,0.0
1956222N13313,1956-08-21 12:00:00,42.0,-30.0,25.0,954.0,13.5,-47.2,0.0
1956251N25285,1956-09-16 06:00:00,73.0,16.0,35.0,1000.0,24.8,-75.0,0.0
1956251N25285,1956-09-16 06:00:00,73.0,16.0,35.0,1000.0,24.8,-75.0,0.0
1956256N24284,1956-09-14 06:00:00,29.4,-71.7,25.0,1007.0,23.5,-75.7,0.0
1956256N24284,1956-09-14 06:00:00,29.4,-71.7,25.0,1007.0,23.5,-75.7,0.0
1956265N18274,1956-10-03 06:00:00,47.5,-56.5,40.0,1011.0,18.0,-86.5,0.0
1956265N18274,1956-10-03 06:00:00,47.5,-56.5,40.0,1011.0,18.0,-86.5,0.0
1956283N15314,1956-10-12 00:00:00,19.7,-46.5,30.0,,15.3,-46.0,0.0
1956283N15314,1956-10-12 00:00:00,19.7,-46.5,30.0,,15.3,-46.0,0.0
1956289N23280,1956-10-19 00:00:00,39.2,-68.0,45.0,999.0,22.6,-79.8,0.0
1956289N23280,1956-10-19 00:00:00,39.2,-68.0,45.0,999.0,22.6,-79.8,0.0
1956305N20285,1956-11-07 06:00:00,33.7,-42.0,55.0,970.0,20.0,-74.7,0.0
1956305N20285,1956-11-07 06:00:00,33.7,-42.0,55.0,970.0,20.0,-74.7,0.0
1956324N25313,1956-11-21 12:00:00,25.5,-50.5,30.0,,25.0,-47.0,0.0
1956324N25313,1956-11-21 12:00:00,25.5,-50.5,30.0,,25.0,-47.0,0.0
1957159N25271,1957-06-15 18:00:00,33.0,-60.5,25.0,996.0,25.0,-89.2,0.0
1957159N25271,1957-06-15 18:00:00,33.0,-60.5,25.0,996.0,25.0,-89.2,0.0
1957245N13339,1957-09-25 18:00:00,50.0,-6.0,35.0,970.0,13.0,-21.3,0.0
1957245N13339,1957-09-25 18:00:00,50.0,-6.0,35.0,970.0,13.0,-21.3,0.0
1957264N32294,1957-09-27 12:00:00,48.0,-52.5,50.0,976.0,31.7,-65.8,0.0
1957264N32294,1957-09-27 12:00:00,48.0,-52.5,50.0,976.0,31.7,-65.8,0.0
1957296N23302,1957-10-27 18:00:00,38.8,-44.6,25.0,995.0,23.3,-58.0,0.0
1957296N23302,1957-10-27 18:00:00,38.8,-44.6,25.0,995.0,23.3,-58.0,0.0
1958221N17340,1958-08-17 12:00:00,42.5,-62.3,60.0,1004.0,16.5,-20.5,0.0
1958221N17340,1958-08-17 12:00:00,42.5,-62.3,60.0,1004.0,16.5,-20.5,0.0
1958223N12340,1958-08-22 18:00:00,39.2,-17.0,25.0,980.0,12.0,-20.5,0.0
1958223N12340,1958-08-22 18:00:00,39.2,-17.0,25.0,980.0,12.0,-20.5,0.0
1958236N25287,1958-08-31 00:00:00,42.2,-49.0,50.0,980.0,25.0,-73.0,0.0
1958236N25287,1958-08-31 00:00:00,42.2,-49.0,50.0,980.0,25.0,-73.0,0.0
1958248N10315,1958-09-11 18:00:00,29.6,-64.5,25.0,1009.0,10.1,-44.8,0.0
1958248N10315,1958-09-11 18:00:00,29.6,-64.5,25.0,1009.0,10.1,-44.8,0.0
1958264N17308,1958-10-04 06:00:00,51.2,-5.5,35.0,957.0,17.0,-52.0,0.0
1958264N17308,1958-10-04 06:00:00,51.2,-5.5,35.0,957.0,17.0,-52.0,0.0
1958267N18309,1958-09-30 06:00:00,43.8,-46.0,60.0,978.0,17.5,-51.5,0.0
1958267N18309,1958-09-30 06:00:00,43.8,-46.0,60.0,978.0,17.5,-51.5,0.0
1958278N19279,1958-10-13 00:00:00,48.0,-28.2,45.0,974.0,18.5,-81.1,0.0
1958278N19279,1958-10-13 00:00:00,48.0,-28.2,45.0,974.0,18.5,-81.1,0.0
1958289N21291,1958-10-18 18:00:00,45.0,-53.0,60.0,,21.3,-68.7,0.0
1958289N21291,1958-10-18 18:00:00,45.0,-53.0,60.0,,21.3,-68.7,0.0
1959169N26274,1959-06-22 12:00:00,49.0,-45.0,30.0,974.0,26.3,-86.3,0.0
1959169N26274,1959-06-22 12:00:00,49.0,-45.0,30.0,974.0,26.3,-86.3,0.0
1959214N35284,1959-08-06 18:00:00,47.5,-58.5,25.0,,35.0,-76.5,0.0
1959214N35284,1959-08-06 18:00:00,47.5,-58.5,25.0,,35.0,-76.5,0.0
1959230N14302,1959-08-19 00:00:00,16.7,-65.5,35.0,1007.0,14.3,-57.9,0.0
1959230N14302,1959-08-19 00:00:00,16.7,-65.5,35.0,1007.0,14.3,-57.9,0.0
1959240N34306,1959-09-04 12:00:00,58.5,-21.5,60.0,,33.7,-54.4,0.0
1959240N34306,1959-09-04 12:00:00,58.5,-21.5,60.0,,33.7,-54.4,0.0
1959252N17314,1959-09-13 00:00:00,38.7,-24.1,50.0,994.0,16.8,-45.8,0.0
1959252N17314,1959-09-13 00:00:00,38.7,-24.1,50.0,994.0,16.8,-45.8,0.0
1959252N32293,1959-09-14 00:00:00,50.5,-46.5,45.0,1002.0,32.3,-67.5,0.0
1959252N32293,1959-09-14 00:00:00,50.5,-46.5,45.0,1002.0,32.3,-67.5,0.0
1959264N20292,1959-10-02 12:00:00,43.0,-63.4,25.0,951.0,19.8,-68.3,0.0
1959264N20292,1959-10-02 12:00:00,43.0,-63.4,25.0,951.0,19.8,-68.3,0.0
1959271N27310,1959-10-08 18:00:00,56.0,-25.0,65.0,967.0,26.8,-49.9,0.0
1959271N27310,1959-10-08 18:00:00,56.0,-25.0,65.0,967.0,26.8,-49.9,0.0
1959287N14287,1959-10-22 06:00:00,32.0,-52.5,30.0,988.0,14.0,-73.5,0.0
1959287N14287,1959-10-22 06:00:00,32.0,-52.5,30.0,988.0,14.0,-73.5,0.0
1960210N28275,1960-08-07 18:00:00,56.0,-60.0,20.0,1005.0,27.7,-85.1,0.0
1960210N28275,1960-08-07 18:00:00,56.0,-60.0,20.0,1005.0,27.7,-85.1,0.0
1960231N26285,1960-08-21 00:00:00,44.2,-60.5,35.0,997.0,26.0,-74.7,0.0
1960231N26285,1960-08-21 00:00:00,44.2,-60.5,35.0,997.0,26.0,-74.7,0.0
1960243N10337,1960-09-14 12:00:00,61.0,-50.0,40.0,969.0,10.2,-22.8,0.0
1960243N10337,1960-09-14 12:00:00,61.0,-50.0,40.0,969.0,10.2,-22.8,0.0
1960245N23311,1960-09-03 00:00:00,33.5,-52.5,25.0,,23.0,-49.0,0.0
1960245N23311,1960-09-03 00:00:00,33.5,-52.5,25.0,,23.0,-49.0,0.0
1961245N13318,1961-09-16 12:00:00,51.0,-23.0,30.0,992.0,13.3,-41.6,0.0
1961245N13318,1961-09-16 12:00:00,51.0,-23.0,30.0,992.0,13.3,-41.6,0.0
1961247N13283,1961-09-18 00:00:00,68.0,-54.0,20.0,988.0,12.5,-77.0,0.0
1961247N13283,1961-09-18 00:00:00,68.0,-54.0,20.0,988.0,12.5,-77.0,0.0
1961249N14342,1961-09-18 18:00:00,69.5,33.0,35.0,961.0,13.5,-17.7,0.0
1961249N14342,1961-09-18 18:00:00,69.5,33.0,35.0,961.0,13.5,-17.7,0.0
1961273N16302,1961-10-10 06:00:00,45.3,-60.5,35.0,948.0,16.0,-58.0,0.0
1961273N16302,1961-10-10 06:00:00,45.3,-60.5,35.0,948.0,16.0,-58.0,0.0
1961290N20282,1961-10-22 12:00:00,44.6,-49.3,35.0,994.0,19.7,-77.9,0.0
1961290N20282,1961-10-22 12:00:00,44.6,-49.3,35.0,994.0,19.7,-77.9,0.0
1961305N14268,1961-11-03 12:00:00,18.6,-94.6,25.0,,14.0,-92.0,0.0
1961305N14268,1961-11-03 12:00:00,18.6,-94.6,25.0,,14.0,-92.0,0.0
1961306N23301,1961-11-11 06:00:00,49.0,-39.0,45.0,987.0,22.5,-59.0,0.0
1961306N23301,1961-11-11 06:00:00,49.0,-39.0,45.0,987.0,22.5,-59.0,0.0
1961308N20266,1961-11-08 12:00:00,19.4,-91.9,55.0,1006.0,19.7,-94.3,0.0
1961308N20266,1961-11-08 12:00:00,19.4,-91.9,55.0,1006.0,19.7,-94.3,0.0
1961322N23305,1961-11-21 06:00:00,38.4,-37.0,50.0,1004.0,22.5,-55.0,0.0
1961322N23305,1961-11-21 06:00:00,38.4,-37.0,50.0,1004.0,22.5,-55.0,0.0
1962180N32282,1962-07-06 06:00:00,44.2,-62.5,25.0,1000.0,32.2,-77.7,0.0
1962180N32282,1962-07-06 06:00:00,44.2,-62.5,25.0,1000.0,32.2,-77.7,0.0
1962239N16342,1962-09-01 00:00:00,40.7,-19.5,25.0,,16.0,-18.0,0.0
1962239N16342,1962-09-01 00:00:00,40.7,-19.5,25.0,,16.0,-18.0,0.0
1962239N26280,1962-09-02 06:00:00,40.4,-63.6,35.0,984.0,25.7,-79.7,0.0
1962239N26280,1962-09-02 06:00:00,40.4,-63.6,35.0,984.0,25.7,-79.7,0.0
1962255N16314,1962-09-21 12:00:00,38.0,-52.0,35.0,1007.0,15.9,-45.9,0.0
1962255N16314,1962-09-21 12:00:00,38.0,-52.0,35.0,1007.0,15.9,-45.9,0.0
1962272N15311,1962-10-09 06:00:00,46.0,-54.9,50.0,950.0,14.5,-48.9,0.0
1962272N15311,1962-10-09 06:00:00,46.0,-54.9,50.0,950.0,14.5,-48.9,0.0
1962287N23287,1962-10-25 06:00:00,61.0,-5.5,50.0,958.0,22.5,-73.0,0.0
1962287N23287,1962-10-25 06:00:00,61.0,-5.5,50.0,958.0,22.5,-73.0,0.0
1962331N33287,1962-12-06 06:00:00,38.5,-65.2,50.0,992.0,33.0,-73.0,0.0
1962331N33287,1962-12-06 06:00:00,38.5,-65.2,50.0,992.0,33.0,-73.0,0.0
1963213N11321,1963-08-14 00:00:00,34.0,-16.0,25.0,985.0,11.0,-39.4,0.0
1963213N11321,1963-08-14 00:00:00,34.0,-16.0,25.0,985.0,11.0,-39.4,0.0
1963232N11313,1963-09-08 18:00:00,72.5,-8.0,25.0,979.0,11.2,-47.4,0.0
1963232N11313,1963-09-08 18:00:00,72.5,-8.0,25.0,979.0,11.2,-47.4,0.0
1963253N26293,1963-09-14 12:00:00,49.8,-35.2,50.0,990.0,25.5,-67.5,0.0
1963253N26293,1963-09-14 12:00:00,49.8,-35.2,50.0,990.0,25.5,-67.5,0.0
1963262N14322,1963-09-24 18:00:00,35.4,-48.0,30.0,1011.0,14.0,-38.3,0.0
1963262N14322,1963-09-24 18:00:00,35.4,-48.0,30.0,1011.0,14.0,-38.3,0.0
1963267N11309,1963-09-29 18:00:00,25.0,-70.5,30.0,999.0,11.2,-51.5,0.0
1963267N11309,1963-09-29 18:00:00,25.0,-70.5,30.0,999.0,11.2,-51.5,0.0
1963272N09314,1963-10-17 18:00:00,62.8,-33.5,30.0,963.0,9.2,-46.3,0.0
1963272N09314,1963-10-17 18:00:00,62.8,-33.5,30.0,963.0,9.2,-46.3,0.0
1963291N26288,1963-10-30 06:00:00,49.0,-63.0,50.0,948.0,25.5,-72.0,0.0
1963291N26288,1963-10-30 06:00:00,49.0,-63.0,50.0,948.0,25.5,-72.0,0.0
1963298N15302,1963-10-30 12:00:00,23.0,-54.0,25.0,1007.0,14.8,-58.3,0.0
1963298N15302,1963-10-30 12:00:00,23.0,-54.0,25.0,1007.0,14.8,-58.3,0.0
1964156N19274,1964-06-11 18:00:00,39.6,-56.4,35.0,1001.0,18.5,-86.1,0.0
1964156N19274,1964-06-11 18:00:00,39.6,-56.4,35.0,1001.0,18.5,-86.1,0.0
1964205N34279,1964-07-27 18:00:00,47.0,-59.0,35.0,1003.0,33.8,-81.0,0.0
1964205N34279,1964-07-27 18:00:00,47.0,-59.0,35.0,1003.0,33.8,-81.0,0.0
1964221N33293,1964-08-10 12:00:00,35.2,-56.5,35.0,1010.0,33.0,-67.0,0.0
1964221N33293,1964-08-10 12:00:00,35.2,-56.5,35.0,1010.0,33.0,-67.0,0.0
1964234N13316,1964-09-11 00:00:00,56.5,-26.0,25.0,970.0,13.1,-44.3,0.0
1964234N13316,1964-09-11 00:00:00,56.5,-26.0,25.0,970.0,13.1,-44.3,0.0
1964242N14343,1964-09-16 00:00:00,49.5,-53.0,55.0,998.0,14.0,-17.0,0.0
1964242N14343,1964-09-16 00:00:00,49.5,-53.0,55.0,998.0,14.0,-17.0,0.0
1964248N18324,1964-09-17 12:00:00,39.5,-25.0,30.0,969.0,17.7,-35.6,0.0
1964248N18324,1964-09-17 12:00:00,39.5,-25.0,30.0,969.0,17.7,-35.6,0.0
1964249N15342,1964-09-10 06:00:00,32.0,-27.5,30.0,1007.0,14.5,-18.0,0.0
1964249N15342,1964-09-10 06:00:00,32.0,-27.5,30.0,1007.0,14.5,-18.0,0.0
1964273N21280,1964-10-07 12:00:00,29.8,-76.1,55.0,959.0,21.2,-80.0,0.0
1964273N21280,1964-10-07 12:00:00,29.8,-76.1,55.0,959.0,21.2,-80.0,0.0
1965165N23269,1965-06-20 18:00:00,47.0,-33.0,30.0,1007.0,23.1,-91.0,0.0
1965165N23269,1965-06-20 18:00:00,47.0,-33.0,30.0,1007.0,23.1,-91.0,0.0
1965233N32308,1965-08-26 12:00:00,55.0,-14.5,45.0,,32.4,-52.3,0.0
1965233N32308,1965-08-26 12:00:00,55.0,-14.5,45.0,,32.4,-52.3,0.0
1965247N36306,1965-09-11 12:00:00,46.8,-41.0,40.0,991.0,36.0,-54.5,0.0
1965247N36306,1965-09-11 12:00:00,46.8,-41.0,40.0,991.0,36.0,-54.5,0.0
1965259N13340,1965-10-03 12:00:00,29.8,-14.0,20.0,984.0,13.3,-20.1,0.0
1965259N13340,1965-10-03 12:00:00,29.8,-14.0,20.0,984.0,13.3,-20.1,0.0
1965272N32285,1965-10-03 00:00:00,38.8,-55.3,50.0,993.0,32.0,-75.5,0.0
1965272N32285,1965-10-03 00:00:00,38.8,-55.3,50.0,993.0,32.0,-75.5,0.0
1965286N17313,1965-10-20 12:00:00,64.0,-26.0,50.0,977.0,16.5,-47.5,0.0
1965286N17313,1965-10-20 12:00:00,64.0,-26.0,50.0,977.0,16.5,-47.5,0.0
1965289N28282,1965-10-19 12:00:00,27.5,-84.0,20.0,1004.0,27.5,-78.0,0.0
1965289N28282,1965-10-19 12:00:00,27.5,-84.0,20.0,1004.0,27.5,-78.0,0.0
1965331N26302,1965-12-02 06:00:00,24.0,-57.0,30.0,997.0,26.0,-58.0,0.0
1965331N26302,1965-12-02 06:00:00,24.0,-57.0,30.0,997.0,26.0,-58.0,0.0
1966181N29296,1966-07-03 18:00:00,45.5,-59.3,35.0,984.0,29.0,-64.0,0.0
1966181N29296,1966-07-03 18:00:00,45.5,-59.3,35.0,984.0,29.0,-64.0,0.0
1966202N32316,1966-07-31 00:00:00,49.0,-36.0,40.0,1009.0,31.5,-44.0,0.0
1966202N32316,1966-07-31 00:00:00,49.0,-36.0,40.0,1009.0,31.5,-44.0,0.0
1966204N10325,1966-07-28 06:00:00,23.1,-66.2,30.0,1012.0,10.0,-35.0,0.0
1966204N10325,1966-07-28 06:00:00,23.1,-66.2,30.0,1012.0,10.0,-35.0,0.0
1966233N13340,1966-09-13 18:00:00,83.0,61.0,50.0,954.0,12.9,-20.5,0.0
1966233N13340,1966-09-13 18:00:00,83.0,61.0,50.0,954.0,12.9,-20.5,0.0
1966245N14312,1966-09-06 18:00:00,24.6,-68.2,25.0,1011.0,13.7,-48.4,0.0
1966245N14312,1966-09-06 18:00:00,24.6,-68.2,25.0,1011.0,13.7,-48.4,0.0
1966264N22265,1966-09-21 18:00:00,20.4,-96.2,30.0,1008.0,21.5,-95.4,0.0
1966264N22265,1966-09-21 18:00:00,20.4,-96.2,30.0,1008.0,21.5,-95.4,0.0
1966270N11317,1966-09-30 06:00:00,13.8,-63.1,30.0,1007.0,10.8,-43.2,0.0
1966270N11317,1966-09-30 06:00:00,13.8,-63.1,30.0,1007.0,10.8,-43.2,0.0
1966271N18331,1966-09-30 18:00:00,19.0,-40.5,25.0,,18.0,-29.0,0.0
1966271N18331,1966-09-30 18:00:00,19.0,-40.5,25.0,,18.0,-29.0,0.0
1966277N14338,1966-10-11 18:00:00,13.3,-36.0,20.0,,13.5,-22.0,0.0
1966277N14338,1966-10-11 18:00:00,13.3,-36.0,20.0,,13.5,-22.0,0.0
1966309N26310,1966-11-14 06:00:00,40.5,-17.5,30.0,988.0,25.5,-50.5,0.0
1966309N26310,1966-11-14 06:00:00,40.5,-17.5,30.0,988.0,25.5,-50.5,0.0
1966318N31333,1966-11-19 18:00:00,66.5,-13.5,50.0,994.0,30.9,-26.7,0.0
1966318N31333,1966-11-19 18:00:00,66.5,-13.5,50.0,994.0,30.9,-26.7,0.0
1966324N23308,1966-11-26 00:00:00,35.0,-44.2,30.0,997.0,23.0,-52.0,0.0
1966324N23308,1966-11-26 00:00:00,35.0,-44.2,30.0,997.0,23.0,-52.0,0.0
1967162N17275,1967-06-12 12:00:00,18.5,-87.3,25.0,1004.0,17.0,-85.0,0.0
1967162N17275,1967-06-12 12:00:00,18.5,-87.3,25.0,1004.0,17.0,-85.0,0.0
1967162N28297,1967-06-13 12:00:00,35.1,-64.8,,,28.0,-63.0,0.0
1967162N28297,1967-06-13 12:00:00,35.1,-64.8,,,28.0,-63.0,0.0
1967167N29286,1967-06-22 00:00:00,42.0,-69.0,25.0,1009.0,29.0,-74.0,0.0
1967167N29286,1967-06-22 00:00:00,42.0,-69.0,25.0,1009.0,29.0,-74.0,0.0
1967170N23301,1967-06-20 12:00:00,33.0,-62.1,,,23.0,-59.0,0.0
1967170N23301,1967-06-20 12:00:00,33.0,-62.1,,,23.0,-59.0,0.0
1967171N30282,1967-06-23 12:00:00,35.5,-69.5,25.0,1013.0,30.0,-78.0,0.0
1967171N30282,1967-06-23 12:00:00,35.5,-69.5,25.0,1013.0,30.0,-78.0,0.0
1967187N11345,1967-07-09 12:00:00,12.0,-33.9,,,11.0,-15.1,0.0
1967187N11345,1967-07-09 12:00:00,12.0,-33.9,,,11.0,-15.1,0.0
1967203N15343,1967-07-22 12:00:00,14.0,-24.5,,,14.9,-17.0,0.0
1967203N15343,1967-07-22 12:00:00,14.0,-24.5,,,14.9,-17.0,0.0
1967216N20343,1967-08-06 12:00:00,10.0,-32.0,,,19.5,-17.1,0.0
1967216N20343,1967-08-06 12:00:00,10.0,-32.0,,,19.5,-17.1,0.0
1967223N13347,1967-08-16 12:00:00,14.0,-39.0,,,12.9,-13.0,0.0
1967223N13347,1967-08-16 12:00:00,14.0,-39.0,,,12.9,-13.0,0.0
1967229N18344,1967-08-19 12:00:00,17.0,-29.1,,,18.0,-16.1,0.0
1967229N18344,1967-08-19 12:00:00,17.0,-29.1,,,18.0,-16.1,0.0
1967233N21343,1967-08-24 12:00:00,12.0,-35.0,,,21.1,-17.0,0.0
1967233N21343,1967-08-24 12:00:00,12.0,-35.0,,,21.1,-17.0,0.0
1967241N16324,1967-09-05 18:00:00,47.0,-39.0,30.0,982.0,15.8,-35.8,0.0
1967241N16324,1967-09-05 18:00:00,47.0,-39.0,30.0,982.0,15.8,-35.8,0.0
1967245N15335,1967-09-05 18:00:00,17.6,-36.5,25.0,1004.0,14.5,-25.0,0.0
1967245N15335,1967-09-05 18:00:00,17.6,-36.5,25.0,1004.0,14.5,-25.0,0.0
1967248N31282,1967-09-21 12:00:00,29.5,-68.0,25.0,1010.0,31.0,-78.0,0.0
1967248N31282,1967-09-21 12:00:00,29.5,-68.0,25.0,1010.0,31.0,-78.0,0.0
1967249N13303,1967-09-24 06:00:00,21.0,-96.7,25.0,1001.0,13.4,-57.0,0.0
1967249N13303,1967-09-24 06:00:00,21.0,-96.7,25.0,1001.0,13.4,-57.0,0.0
1967268N12333,1967-10-01 12:00:00,16.5,-44.0,25.0,1004.0,12.0,-27.0,0.0
1967268N12333,1967-10-01 12:00:00,16.5,-44.0,25.0,1004.0,12.0,-27.0,0.0
1967270N13313,1967-10-01 00:00:00,14.5,-64.1,30.0,1010.0,12.5,-47.0,0.0
1967270N13313,1967-10-01 00:00:00,14.5,-64.1,30.0,1010.0,12.5,-47.0,0.0
1967270N15339,1967-09-28 12:00:00,18.0,-26.4,25.0,,15.4,-21.5,0.0
1967270N15339,1967-09-28 12:00:00,18.0,-26.4,25.0,,15.4,-21.5,0.0
1967277N13343,1967-10-05 12:00:00,13.0,-27.0,,,13.0,-17.1,0.0
1967277N13343,1967-10-05 12:00:00,13.0,-27.0,,,13.0,-17.1,0.0
1967279N17342,1967-10-08 18:00:00,19.7,-23.7,25.0,1011.0,16.5,-18.3,0.0
1967279N17342,1967-10-08 18:00:00,19.7,-23.7,25.0,1011.0,16.5,-18.3,0.0
1967282N25285,1967-10-09 12:00:00,27.9,-72.5,,,25.0,-75.2,0.0
1967282N25285,1967-10-09 12:00:00,27.9,-72.5,,,25.0,-75.2,0.0
1967287N27289,1967-10-19 06:00:00,48.0,-64.0,35.0,1002.0,27.0,-71.5,0.0
1967287N27289,1967-10-19 06:00:00,48.0,-64.0,35.0,1002.0,27.0,-71.5,0.0
1967289N16318,1967-10-17 12:00:00,14.1,-51.4,25.0,1006.0,15.5,-42.5,0.0
1967289N16318,1967-10-17 12:00:00,14.1,-51.4,25.0,1006.0,15.5,-42.5,0.0
1967293N21306,1967-11-02 18:00:00,37.0,-35.0,40.0,1005.0,20.5,-54.0,0.0
1967293N21306,1967-11-02 18:00:00,37.0,-35.0,40.0,1005.0,20.5,-54.0,0.0
1967300N26289,1967-10-29 12:00:00,31.0,-66.2,,,25.9,-70.9,0.0
1967300N26289,1967-10-29 12:00:00,31.0,-66.2,,,25.9,-70.9,0.0
1968153N17275,1968-06-13 12:00:00,36.5,-74.8,30.0,1003.0,17.0,-85.5,0.0
1968153N17275,1968-06-13 12:00:00,36.5,-74.8,30.0,1003.0,17.0,-85.5,0.0
