SID,ISO_TIME,GEN_LON,GEN_LAT,LON,LAT,PRES,WIND,LANDFRAC
1962101000_afy,1962-10-14 00:00:00,-85.0,18.72,-75.0,25.21,100456.0,14.33,0.0
1962121318_afz,1962-12-20 18:00:00,-43.0,36.7,-7.0,45.19,99496.0,16.45,0.0
1963070812_aga,1963-07-14 18:00:00,-36.5,30.71,-33.5,47.68,100847.0,18.25,0.0
1963071500_agb,1963-07-24 06:00:00,-41.0,24.72,-35.0,57.17,100080.0,17.2,0.0
1963072500_agd,1963-07-28 18:00:00,-16.0,9.74,-37.0,17.73,100923.0,18.72,0.0
1963080206_agf,1963-08-06 18:00:00,-61.0,33.7,-42.0,31.71,101255.0,12.46,0.0
1963081118_agg,1963-08-15 00:00:00,-75.5,28.71,-63.0,41.69,100389.0,20.0,0.0
1963092518_agi,1963-10-03 00:00:00,-56.5,23.22,-40.0,50.18,100145.0,23.54,0.0
1963111106_agk,1963-11-15 12:00:00,-49.5,39.69,-48.5,49.18,98184.0,20.54,0.0
1963121606_agl,1963-12-19 06:00:00,-47.5,23.72,-67.5,18.22,100893.0,14.4,0.0
1964030306_agm,1964-03-05 12:00:00,-41.0,33.2,-26.5,36.2,97835.0,25.99,0.0
1964030718_agn,1964-03-11 00:00:00,-62.5,33.2,-60.5,41.69,98096.0,29.61,0.0
1964042406_ago,1964-04-26 12:00:00,-75.5,25.71,-57.0,33.7,100382.0,17.08,0.0
1964052518_agp,1964-06-01 00:00:00,-74.0,33.2,-49.5,50.18,101400.0,13.45,0.0
1964070418_agq,1964-07-11 06:00:00,-51.5,28.71,-51.5,41.69,101162.0,19.76,0.0
1964081018_ags,1964-08-28 18:00:00,-26.0,10.24,-22.0,46.69,98040.0,19.27,0.0
1964082006_agt,1964-09-07 00:00:00,-17.0,9.24,-22.0,35.7,100210.0,18.65,0.0
1964091512_agw,1964-09-22 06:00:00,-49.5,31.21,-51.0,41.69,101033.0,13.19,0.0
1964092000_agx,1964-09-29 06:00:00,-65.0,17.73,-49.5,55.67,97948.0,23.89,0.0
1964092912_agy,1964-10-05 00:00:00,-22.0,8.74,-30.0,23.72,101305.0,11.9,0.0
1964101412_agz,1964-10-19 12:00:00,-72.0,20.22,-37.5,40.19,98500.0,28.42,0.0
1964102106_aha,1964-10-23 18:00:00,-87.0,16.73,-94.0,22.22,101093.0,17.77,0.0
1964121406_ahb,1964-12-16 18:00:00,-83.0,15.73,-86.0,24.22,100638.0,16.5,0.0
1965010106_ahc,1965-01-06 12:00:00,-82.5,15.23,-88.0,24.22,100424.0,19.71,0.0
1965010106_ahd,1965-01-05 00:00:00,-34.5,26.21,-31.5,44.69,100082.0,25.53,0.0
1965010418_ahe,1965-01-09 06:00:00,-49.0,30.21,-16.0,30.21,98753.0,23.63,0.0
1965052718_ahf,1965-05-31 06:00:00,-61.5,33.7,-50.0,37.7,99902.0,16.2,0.0
1965070706_ahh,1965-07-11 00:00:00,-75.0,26.21,-63.5,46.69,100013.0,17.53,0.0
1965071612_ahi,1965-07-22 12:00:00,-56.5,25.71,-30.5,47.68,99518.0,21.1,0.0
1965080818_ahk,1965-08-26 06:00:00,-46.0,16.23,-57.0,54.17,99977.0,15.16,0.0
1965081806_ahl,1965-08-27 06:00:00,-60.0,19.72,-23.0,35.2,99553.0,20.88,0.0
1965090806_ahm,1965-09-22 12:00:00,-66.0,24.22,-3.5,45.19,100697.0,9.3,0.0
1965093006_ahn,1965-10-04 18:00:00,-69.0,30.21,-57.5,55.17,98022.0,23.56,0.0
1965100412_aho,1965-10-10 06:00:00,-47.0,23.22,-48.5,48.68,98682.0,26.48,0.0
1965101812_ahp,1965-10-24 06:00:00,-42.0,22.72,-5.0,36.2,100963.0,12.39,0.0
1965111406_ahq,1965-11-20 12:00:00,-50.5,14.73,-40.5,35.2,99847.0,23.56,0.0
1966020600_ahr,1966-02-13 00:00:00,-29.0,22.72,-48.5,41.19,99582.0,17.24,0.0
1966052012_aht,1966-05-28 12:00:00,-84.5,27.21,-30.0,41.19,100277.0,14.85,0.0
1966060706_ahu,1966-06-14 12:00:00,-83.5,22.22,-96.0,27.21,100735.0,10.84,0.0
1966070218_ahv,1966-07-07 18:00:00,-71.0,32.7,-41.0,51.18,99708.0,16.66,0.0
1966070700_ahw,1966-07-13 18:00:00,-64.5,24.22,-60.0,37.7,100426.0,19.98,0.0
1966072618_ahy,1966-08-01 12:00:00,-64.0,18.22,-60.5,41.19,100342.0,15.79,0.0
1966080800_ahz,1966-08-14 06:00:00,-48.0,28.71,-58.5,34.7,100164.0,22.87,0.0
1966082718_aia,1966-09-03 12:00:00,-65.5,25.21,-59.0,46.19,100692.0,14.23,0.0
1966090500_aib,1966-09-17 00:00:00,-50.0,31.21,-40.0,38.7,100544.0,19.01,0.0
1966120606_aic,1966-12-09 06:00:00,-61.5,22.72,-58.0,37.2,98692.0,27.87,0.0
1966121612_aid,1966-12-22 06:00:00,-66.0,15.23,-41.5,30.71,100358.0,18.99,0.0
1967052818_aie,1967-06-07 00:00:00,-65.0,25.21,-48.5,38.7,99546.0,16.08,0.0
1967062718_aif,1967-07-05 12:00:00,-79.0,17.23,-33.5,46.19,101141.0,15.13,0.0
1967073000_aig,1967-08-03 12:00:00,-56.0,15.73,-60.0,27.71,101359.0,15.79,0.0
1967080506_aih,1967-08-08 12:00:00,-76.5,31.21,-64.5,43.69,100366.0,14.66,0.0
1967081312_aii,1967-08-23 06:00:00,-48.0,23.72,-14.0,49.68,99218.0,20.12,0.0
